ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,skipped
2024-11-17 19:44:10+00:00,14875,Monastery,Ryan Castro,Monastery,True
2024-11-17 19:44:29+00:00,16647,Chula,Grupo Firme,Chula,True
2024-11-17 19:44:46+00:00,16076,Taste,Sabrina Carpenter,Short n' Sweet,True
2024-11-17 19:44:48+00:00,1954,LOVEO,Daddy Yankee,LOVEO,True
2024-11-17 19:44:50+00:00,2357,Tengo,Yami Safdie,SUR,True
2024-11-17 19:44:55+00:00,4247,Espejo,Greeicy,Espejo,True
2024-11-17 19:45:04+00:00,5059,DEGENERE 👑 (feat. benny blanco),Myke Towers,LA PANTERA NEGRA,True
2024-11-17 19:45:06+00:00,2165,Vacile,Yan Block,Vacile,True
2024-11-17 19:47:24+00:00,141050,DURO,Quevedo,DURO,False
2024-11-17 19:47:29+00:00,3854,Rapido (with Cris Mj),Dei V,Quién es Dei V?,True
2024-11-17 19:51:04+00:00,217547,Nueva Era,Duki,AMERI,False
2024-11-17 19:51:20+00:00,5329,MODELITO,Mora,PARAÍSO,True
2024-11-17 19:51:24+00:00,4587,POLARIS - Remix,SAIKO,SAKURA,True
2024-11-17 19:51:31+00:00,6704,El Cielo,Sky Rompiendo,El Cielo,True
2024-11-17 19:51:38+00:00,6452,3 Am,Eladio Carrion,Sauce Boyz,True
2024-11-17 19:51:40+00:00,2612,No Te Quieren Conmigo,Gaby Music,No Te Quieren Conmigo,True
2024-11-17 19:51:50+00:00,3531,Atrévete-Te-Te,Calle 13,Calle 13 (Explicit Version),True
2024-11-17 19:51:52+00:00,2258,Despacito,Luis Fonsi,VIDA,True
2024-11-17 19:52:01+00:00,7397,Played-A-Live (The Bongo Song),Safri Duo,Episode ll,True
2024-11-17 19:52:03+00:00,2319,Mi gran noche,Raphael,Digan Lo Que Digan: Banda Sonora Original De La Pe,True
2024-11-17 19:52:06+00:00,2838,Funkytown,Lipps Inc.,Mouth To Mouth,True
2024-11-17 19:52:12+00:00,3726,A200,King Savagge,A200,True
2024-11-17 19:52:22+00:00,8715,Ultima Cena,Hades66,Ultima Cena,True
2024-11-17 19:52:24+00:00,1685,Quickie,Dei V,Quickie,True
2024-11-17 19:52:26+00:00,1699,SATIROLOGÍA,Kidd Voodoo,SATIROLOGÍA,True
2024-11-17 19:52:27+00:00,377,Barro,Duki,AMERI,True
2024-11-17 19:55:30+00:00,184384,Ferrari,James Hype,Ferrari,False
2024-11-17 19:57:56+00:00,154505,Normal,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,False
2024-11-17 20:01:22+00:00,211368,UN DIA (ONE DAY),J Balvin,JOSE,False
2024-11-17 20:03:52+00:00,155651,PERRO NEGRO,Bad Bunny,nadie sabe lo que va a pasar mañana,False
2024-11-17 20:07:24+00:00,217290,MOJABI GHOST,Tainy,DATA,False
2024-11-17 20:07:44+00:00,6928,Cosa Sincera,Phoac,Cosa Sincera,True
2024-11-17 20:07:50+00:00,5844,Tu Mirada Mientras,Gabriela Richardson,Tu Mirada Mientras,True
2024-11-17 20:07:52+00:00,2070,quina mandraaa,Pol Bordas,AQUESTA VIDA ÉS NOSTRA,True
2024-11-17 20:07:57+00:00,4309,I Adore You (with J Balvin & Ellie Goulding),HUGEL,I Adore You (with J Balvin & Ellie Goulding),True
2024-11-17 20:08:04+00:00,0,El Single EUROSLiME ⚕️,Gloosito,El Single EUROSLiME ⚕️,True
2024-11-17 20:11:30+00:00,201010,⁠LUCES DE COLORES,Omar Courtz,PRIMERA MUSA,False
2024-11-17 20:11:37+00:00,8481,Martini,Dei V,Quién es Dei V?,True
2024-11-17 20:14:39+00:00,185860,EMPELOTICA,Lenny Tavárez,BRILLAR,False
2024-11-17 20:14:57+00:00,14499,BBY BOO - REMIX,iZaak,BBY BOO,True
2024-11-17 20:15:00+00:00,2967,58,JHAYCO,Le Clique: Vida Rockstar (X),True
2024-11-17 20:15:08+00:00,6001,Alta Fidelidad,Lori Meyers,Cronolanea,True
2024-11-17 20:15:12+00:00,3488,Como un lobo (Dueto 2007),Miguel Bosé,Papito,True
2024-11-17 20:15:14+00:00,1742,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",True
2024-11-17 20:15:16+00:00,2304,Retales de una vida,Celtas Cortos,40 de abril,True
2024-11-17 20:15:18+00:00,1807,Single Ladies (Put a Ring on It),Beyoncé,I AM...SASHA FIERCE,True
2024-11-17 20:15:37+00:00,13507,Tumba la Casa - Remix,Alexio,Tumba la Casa,True
2024-11-17 20:18:10+00:00,156440,Cosa De Locos,J Balvin,Rayo,False
2024-11-17 20:21:08+00:00,181503,Vida De Rock,Duki,AMERI,False
2024-11-17 20:24:32+00:00,207932,GATAS,Rauw Alejandro,SATURNO,False
2024-11-17 20:24:37+00:00,6279,OTRA NOCHE (feat. Darell),Myke Towers,LA PANTERA NEGRA,True
2024-11-17 20:24:40+00:00,2623,La Santa,Bad Bunny,YHLQMDLG,True
2024-11-17 20:24:42+00:00,1881,Ahora y Siempre,Quevedo,Ahora y Siempre,True
2024-11-17 20:24:44+00:00,1782,BADGYAL,SAIKO,SAKURA,True
2024-11-17 20:24:46+00:00,2424,DEJA VU,Tainy,DYNASTY,True
2024-11-17 20:24:52+00:00,5892,LOS DUEÑOS DE LA CALLE,Omar Courtz,LOS DUEÑOS DE LA CALLE,True
2024-11-17 20:25:13+00:00,20463,Sata,Caleb Calloway,Sata,True
2024-11-17 20:25:16+00:00,3187,COMO UN BEBÉ,J Balvin,OASIS,True
2024-11-17 20:25:19+00:00,2835,Feliz Cumpleaños Ferxxo,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2024-11-17 20:25:21+00:00,1912,DE CAROLINA,Rauw Alejandro,SATURNO,True
2024-11-17 20:25:24+00:00,3314,FRÍO,Myke Towers,LA PANTERA NEGRA,True
2024-11-17 20:25:31+00:00,6665,MERCEDES CAROTA,Bad Bunny,nadie sabe lo que va a pasar mañana,True
2024-11-17 20:25:37+00:00,5925,La Jumpa,Arcángel,La Jumpa,True
2024-11-17 20:25:40+00:00,3012,SIN PODERES,Alvaro Diaz,SAYONARA,True
2024-11-17 20:25:43+00:00,2666,WANDA,Quevedo,DONDE QUIERO ESTAR,True
2024-11-17 20:25:48+00:00,4736,P I E N S A S E N M I,Omar Courtz,PRIMERA MUSA,True
2024-11-17 20:25:50+00:00,1874,Cuando Te Vi | CROSSOVER #5,Big One,Cuando Te Vi | CROSSOVER #5,True
2024-11-17 20:25:52+00:00,1840,Polvo de tu Vida,J Balvin,Rayo,True
2024-11-17 20:25:56+00:00,4107,11 Y ONCE,Tainy,DATA,True
2024-11-17 20:29:04+00:00,191018,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,False
2024-11-17 20:29:08+00:00,4491,FERXXO 151,Feid,"MOR, No Le Temas a La Oscuridad",True
2024-11-17 20:33:15+00:00,197800,AUNQUE LLEGUE OTRO (feat. Jay Wheeler),Myke Towers,LA PANTERA NEGRA,False
2024-11-17 20:36:10+00:00,91518,El Telefono,"Héctor ""El Father""",The Bad Boy,False
2024-11-18 04:32:22+00:00,7015,El Telefono,"Héctor ""El Father""",The Bad Boy,True
2024-11-18 04:35:30+00:00,191018,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,False
2024-11-18 04:39:10+00:00,224022,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,False
2024-11-18 04:43:55+00:00,289131,Tú Con Él,Rauw Alejandro,Cosa Nuestra,False
2024-11-18 04:44:09+00:00,14754,Hot (with Lunay),Dei V,Quién es Dei V?,True
2024-11-18 04:48:06+00:00,240000,IA,Clarent,IA,False
2024-11-18 06:04:24+00:00,121375,HABLAME CLARO,Yandel,HABLAME CLARO,False
2024-11-18 13:13:21+00:00,2633,HABLAME CLARO,Yandel,HABLAME CLARO,True
2024-11-18 13:16:30+00:00,191018,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,False
2024-11-18 13:16:38+00:00,9651,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,True
2024-11-18 13:16:42+00:00,3893,Tú Con Él,Rauw Alejandro,Cosa Nuestra,True
2024-11-18 13:16:45+00:00,3226,Hot (with Lunay),Dei V,Quién es Dei V?,True
2024-11-18 13:16:47+00:00,1835,IA,Clarent,IA,True
2024-11-18 13:20:17+00:00,213061,Efecto,Bad Bunny,Un Verano Sin Ti,False
2024-11-18 13:23:10+00:00,176720,Doblexxó,J Balvin,Doblexxó,False
2024-11-18 13:26:43+00:00,216450,Goteras,Omar Montes,Goteras,False
2024-11-18 13:29:44+00:00,185084,SIN SEÑAL,Quevedo,DONDE QUIERO ESTAR,False
2024-11-18 13:29:48+00:00,5447,Duro De Verdad pt.2,Los Sufridos,Duro De Verdad pt.2,True
2024-11-18 13:30:04+00:00,16032,Kyoto,Omar Courtz,Kyoto,True
2024-11-18 13:30:07+00:00,2188,Pensándote,Rauw Alejandro,Afrodisíaco,True
2024-11-18 13:33:18+00:00,194400,noche de sexoO,Raul Clyde,DESTINO 2014 (49 EDITION),False
2024-11-18 13:47:12+00:00,40895,SE ME OLVIDA,Maisak,SE ME OLVIDA,False
2024-11-18 16:43:13+00:00,3953,UNA MÁS,Tainy,DYNASTY,True
2024-11-18 16:43:15+00:00,1352,+57,KAROL G,+57,True
2024-11-18 16:46:49+00:00,217547,Nueva Era,Duki,AMERI,False
2024-11-18 16:47:01+00:00,12382,SE ME OLVIDA,Maisak,SE ME OLVIDA,True
2024-11-18 16:47:02+00:00,1829,VISTA AL MAR,Quevedo,DONDE QUIERO ESTAR,True
2024-11-18 16:47:04+00:00,1750,BADGYAL,SAIKO,SAKURA,True
2024-11-18 16:47:07+00:00,2251,Ferxxoko,Joyce Santana,Ferxxoko,True
2024-11-18 16:47:11+00:00,4334,En Alta,J Balvin,Rayo,True
2024-11-18 16:47:13+00:00,1676,ZENDAYA,legallyrxx,ZENDAYA,True
2024-11-18 16:47:14+00:00,1365,+57,KAROL G,+57,True
2024-11-18 16:47:17+00:00,2435,NO ME LA MOLESTE,Rauw Alejandro,PLAYA SATURNO,True
2024-11-18 16:47:20+00:00,2636,Si Te Preguntan... - feat. Nicky Jam & Jay Wheeler,Prince Royce,Si Te Preguntan...,True
2024-11-18 16:47:33+00:00,12817,Vida De Rock,Duki,AMERI,True
2024-11-18 16:51:58+00:00,39850,Caile,Bad Bunny,Caile,False
2024-11-18 19:43:04+00:00,5936,Caile,Bad Bunny,Caile,True
2024-11-18 19:47:01+00:00,240179,Se Fue,Rauw Alejandro,Cosa Nuestra,False
2024-11-18 19:47:08+00:00,8296,Déjame Entrar,Rauw Alejandro,Déjame Entrar,True
2024-11-18 20:02:54+00:00,53674,Baja Pa' Acá,Rauw Alejandro,Cosa Nuestra,False
2024-11-19 04:30:03+00:00,146362,Baja Pa' Acá,Rauw Alejandro,Cosa Nuestra,False
2024-11-19 04:30:07+00:00,4707,Se Fue,Rauw Alejandro,Cosa Nuestra,True
2024-11-19 04:30:11+00:00,3304,Déjame Entrar,Rauw Alejandro,Déjame Entrar,True
2024-11-19 04:30:23+00:00,12384,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,Trap Capos,Amigos y Enemigos,True
2024-11-19 04:32:57+00:00,156440,Cosa De Locos,J Balvin,Rayo,False
2024-11-19 04:35:35+00:00,162204,DURO,Quevedo,DURO,False
2024-11-19 04:37:10+00:00,96577,Si Estuviésemos Juntos,Bad Bunny,X 100PRE,True
2024-11-19 04:37:16+00:00,5775,AUNQUE LLEGUE OTRO (feat. Jay Wheeler),Myke Towers,LA PANTERA NEGRA,True
2024-11-19 04:37:19+00:00,2264,El Telefono,"Héctor ""El Father""",The Bad Boy,True
2024-11-19 04:37:22+00:00,3619,Imaginaste,JHAYCO,Famouz,True
2024-11-19 04:37:27+00:00,4607,Martini,Dei V,Quién es Dei V?,True
2024-11-19 04:37:29+00:00,2282,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,True
2024-11-19 04:37:33+00:00,2887,CELEBRANDO,Rauw Alejandro,PLAYA SATURNO,True
2024-11-19 04:40:05+00:00,154969,HABLAME CLARO,Yandel,HABLAME CLARO,False
2024-11-19 04:44:01+00:00,240000,IA,Clarent,IA,False
2024-11-19 05:20:13+00:00,148283,Si Tu Novio Te Deja Sola,J Balvin,Si Tu Novio Te Deja Sola,False
2024-11-19 13:12:14+00:00,8816,Si Tu Novio Te Deja Sola,J Balvin,Si Tu Novio Te Deja Sola,True
2024-11-19 13:12:20+00:00,5690,Miénteme,TINI,Miénteme,True
2024-11-19 13:12:25+00:00,2571,TUS LÁGRIMAS,Mora,MICRODOSIS,True
2024-11-19 13:12:27+00:00,0,Sabe,Nicki Nicole,Parte de Mí,True
2024-11-19 13:12:28+00:00,0,Fragancia,Juhn,Fragancia,True
2024-11-19 13:12:33+00:00,0,No me olvido,Quevedo,No me olvido,True
2024-11-19 13:12:35+00:00,0,IBIZA,Soge Culebra,IBIZA,True
2024-11-19 13:15:39+00:00,187172,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",False
2024-11-19 13:15:48+00:00,9263,MODELITO,Mora,PARAÍSO,True
2024-11-19 13:16:02+00:00,14371,SEXO DESENFRENADO,Myke Towers,LA PANTERA NEGRA,True
2024-11-19 13:16:06+00:00,3226,Los Aparatos,El Alfa,SAGITARIO,True
2024-11-19 13:19:26+00:00,196586,En Mi Cuarto,JHAYCO,En Mi Cuarto,False
2024-11-19 13:22:33+00:00,191320,El Cielo,Sky Rompiendo,El Cielo,False
2024-11-19 13:26:27+00:00,237900,La Historia,El Taiger,La Historia,False
2024-11-19 13:29:43+00:00,199831,APA,Mora,PARAÍSO,False
2024-11-19 13:31:54+00:00,132043,Alcohol,Marshmello,Alcohol,True
2024-11-19 13:57:43+00:00,87040,NO PIENSO LLAMAR,Soge Culebra,NO PIENSO LLAMAR,False
2024-11-19 16:14:05+00:00,201576,NO PIENSO LLAMAR,Soge Culebra,NO PIENSO LLAMAR,False
2024-11-19 16:14:07+00:00,3330,Me Rehúso,Danny Ocean,54+1,True
2024-11-19 16:14:11+00:00,3861,LA RANGER (feat. Myke Towers),The Academy: Segunda Misión,LA RANGER (feat. Myke Towers),True
2024-11-19 16:14:16+00:00,4707,Rapido (with Cris Mj),Dei V,Quién es Dei V?,True
2024-11-19 16:19:55+00:00,300579,La Romana,Bad Bunny,X 100PRE,False
2024-11-19 16:24:11+00:00,170760,Una Nota,J Balvin,JOSE,False
2024-11-19 16:24:18+00:00,7811,KAWAII,Polimá Westcoast,KAWAII,True
2024-11-19 16:28:04+00:00,229064,Besos Moja2,Wisin & Yandel,La Última Misión,False
2024-11-19 16:28:07+00:00,4468,Podemos Repetirlo,Don Omar,Podemos Repetirlo,True
2024-11-19 16:28:10+00:00,2627,QUE PRETENDES,J Balvin,OASIS,True
2024-11-19 16:28:14+00:00,3582,Muchoperro,Juseph,Muchoperro,True
2024-11-19 16:28:26+00:00,10361,Aguante,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2024-11-19 16:32:33+00:00,185130,A Veces (feat. Feid),Paulo Londra,A Veces (feat. Feid),True
2024-11-19 16:32:37+00:00,3707,RDC,Myke Towers,LVEU: VIVE LA TUYA...NO LA MIA,True
2024-11-19 16:36:25+00:00,230728,Mala Costumbre,Manuel Turizo,Dopamina,False
2024-11-19 17:00:15+00:00,41303,Fragancia,Juhn,Fragancia,False
2024-11-19 19:52:29+00:00,6908,Fragancia,Juhn,Fragancia,True
2024-11-19 19:52:33+00:00,3847,Sata,Caleb Calloway,Sata,True
2024-11-19 19:52:36+00:00,2668,COMO UN BEBÉ,J Balvin,OASIS,True
2024-11-19 19:52:43+00:00,6394,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,Trap Capos,Amigos y Enemigos,True
2024-11-19 19:52:44+00:00,1603,S E X P L A Y L I S T 1,Omar Courtz,PRIMERA MUSA,True
2024-11-19 19:52:46+00:00,1790,DEJA VU,Tainy,DYNASTY,True
2024-11-19 19:52:49+00:00,3131,Hot (with Lunay),Dei V,Quién es Dei V?,True
2024-11-19 19:52:52+00:00,2467,ZENDAYA,legallyrxx,ZENDAYA,True
2024-11-19 19:52:54+00:00,1605,DE CAROLINA,Rauw Alejandro,SATURNO,True
2024-11-19 19:52:56+00:00,2474,Una Velita,Bad Bunny,Una Velita,True
2024-11-19 19:52:58+00:00,2131,BADGYAL,SAIKO,SAKURA,True
2024-11-19 19:53:01+00:00,2433,OTRA NOCHE (feat. Darell),Myke Towers,LA PANTERA NEGRA,True
2024-11-19 19:53:04+00:00,3083,Si Antes Te Hubiera Conocido,KAROL G,Si Antes Te Hubiera Conocido,True
2024-11-19 19:53:08+00:00,3381,La Jumpa,Arcángel,La Jumpa,True
2024-11-19 19:53:10+00:00,1664,Kyoto,Omar Courtz,Kyoto,True
2024-11-19 19:53:11+00:00,1625,Columbia,Quevedo,Columbia,True
2024-11-19 19:53:13+00:00,2080,11 Y ONCE,Tainy,DATA,True
2024-11-19 19:53:16+00:00,2226,Duro De Verdad pt.2,Los Sufridos,Duro De Verdad pt.2,True
2024-11-19 19:53:20+00:00,3853,El Efecto - Remix,Rauw Alejandro,El Efecto (Remix),True
2024-11-19 19:53:22+00:00,2369,La Santa,Bad Bunny,YHLQMDLG,True
2024-11-19 19:57:03+00:00,223073,Si Te Preguntan... - feat. Nicky Jam & Jay Wheeler,Prince Royce,Si Te Preguntan...,False
2024-11-19 19:57:05+00:00,3461,SORNERO,J Balvin,SORNERO,True
2024-11-19 19:57:07+00:00,1998,FRÍO,Myke Towers,LA PANTERA NEGRA,True
2024-11-19 19:57:09+00:00,1882,+57,KAROL G,+57,True
2024-11-19 19:57:12+00:00,2600,UNA NOTi,Omar Courtz,PRIMERA MUSA,True
2024-11-19 19:57:14+00:00,2355,Porsche Carrera,JHAYCO,Le Clique: Vida Rockstar (X),True
2024-11-19 19:57:16+00:00,2000,Cuando Te Vi | CROSSOVER #5,Big One,Cuando Te Vi | CROSSOVER #5,True
2024-11-19 19:58:09+00:00,52317,VISTA AL MAR,Quevedo,DONDE QUIERO ESTAR,True
2024-11-19 19:58:14+00:00,5475,Déjame Entrar,Rauw Alejandro,Déjame Entrar,True
2024-11-19 20:01:49+00:00,217547,Nueva Era,Duki,AMERI,False
2024-11-19 20:01:53+00:00,4746,Me Porto Bonito,Bad Bunny,Un Verano Sin Ti,True
2024-11-19 20:01:59+00:00,5827,SIN PODERES,Alvaro Diaz,SAYONARA,True
2024-11-19 20:02:02+00:00,2669,DEGENERE 👑 (feat. benny blanco),Myke Towers,LA PANTERA NEGRA,True
2024-11-19 20:02:04+00:00,1890,Qué Más Pues?,J Balvin,JOSE,True
2024-11-19 20:02:06+00:00,1985,P I E N S A S E N M I,Omar Courtz,PRIMERA MUSA,True
2024-11-19 20:02:08+00:00,1890,Martini,Dei V,Quién es Dei V?,True
2024-11-19 20:02:10+00:00,2212,Feliz Cumpleaños Ferxxo,Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,True
2024-11-19 20:02:13+00:00,2587,Ferxxoko,Joyce Santana,Ferxxoko,True
2024-11-19 20:05:36+00:00,206066,Khé?,Rauw Alejandro,Cosa Nuestra,False
2024-11-19 20:05:40+00:00,5646,REGGAETON MALANDRO,Yandel,ELYTE,True
2024-11-19 20:05:53+00:00,12114,Vida De Rock,Duki,AMERI,True
2024-11-19 20:09:01+00:00,191018,Qué Pasaría...,Rauw Alejandro,Cosa Nuestra,False
2024-11-19 20:09:12+00:00,12383,Sata,Caleb Calloway,Sata,True
2024-11-19 20:09:14+00:00,1759,COMO UN BEBÉ,J Balvin,OASIS,True
2024-11-19 20:09:15+00:00,1352,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,Trap Capos,Amigos y Enemigos,True
2024-11-19 20:09:16+00:00,148,DEJA VU,Tainy,DYNASTY,True
2024-11-19 20:09:16+00:00,263,S E X P L A Y L I S T 1,Omar Courtz,PRIMERA MUSA,True
2024-11-19 20:09:17+00:00,0,Hot (with Lunay),Dei V,Quién es Dei V?,True
2024-11-19 20:09:23+00:00,6287,ZENDAYA,legallyrxx,ZENDAYA,True
2024-11-19 20:12:10+00:00,166887,Ni Me Conozco,Rauw Alejandro,Cosa Nuestra,True
2024-11-19 20:30:10+00:00,128042,Tú Con Él,Rauw Alejandro,Cosa Nuestra,False
2024-11-20 04:29:25+00:00,2262,Sexologia,JC Reyes,Vicios,True
2024-11-20 04:29:28+00:00,2453,Tú Con Él,Rauw Alejandro,Cosa Nuestra,True
2024-11-20 04:29:29+00:00,1195,DE CAROLINA,Rauw Alejandro,SATURNO,True
2024-11-20 04:29:30+00:00,929,Kyoto,Omar Courtz,Kyoto,True
2024-11-20 04:29:31+00:00,948,Una Velita,Bad Bunny,Una Velita,True
2024-11-20 04:29:32+00:00,820,BADGYAL,SAIKO,SAKURA,True
2024-11-20 04:33:13+00:00,224120,OTRA NOCHE (feat. Darell),Myke Towers,LA PANTERA NEGRA,False
2024-11-20 04:33:16+00:00,4151,Si Antes Te Hubiera Conocido,KAROL G,Si Antes Te Hubiera Conocido,True
2024-11-20 04:33:20+00:00,3519,11 Y ONCE,Tainy,DATA,True
2024-11-20 04:33:21+00:00,1452,La Jumpa,Arcángel,La Jumpa,True
2024-11-20 04:33:22+00:00,1244,Columbia,Quevedo,Columbia,True
2024-11-20 04:33:24+00:00,1251,Duro De Verdad pt.2,Los Sufridos,Duro De Verdad pt.2,True
2024-11-20 04:33:25+00:00,1475,Déjame Entrar,Rauw Alejandro,Déjame Entrar,True
2024-11-20 04:33:27+00:00,1241,UNA NOTi,Omar Courtz,PRIMERA MUSA,True
2024-11-20 04:33:28+00:00,1198,La Santa,Bad Bunny,YHLQMDLG,True
2024-11-20 04:33:29+00:00,1273,Porsche Carrera,JHAYCO,Le Clique: Vida Rockstar (X),True
2024-11-20 04:33:31+00:00,674,BB ;(,SAIKO,BB ;(,True
2024-11-20 04:33:32+00:00,1365,FRÍO,Myke Towers,LA PANTERA NEGRA,True
2024-11-20 04:33:33+00:00,1197,+57,KAROL G,+57,True
2024-11-20 04:33:35+00:00,1311,SORNERO,J Balvin,SORNERO,True
2024-11-20 04:33:36+00:00,1201,Cuando Te Vi | CROSSOVER #5,Big One,Cuando Te Vi | CROSSOVER #5,True
2024-11-20 04:33:37+00:00,1306,El Telefono,"Héctor ""El Father""",The Bad Boy,True
2024-11-20 04:33:39+00:00,1213,El Efecto - Remix,Rauw Alejandro,El Efecto (Remix),True
2024-11-20 04:33:40+00:00,1081,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,True
2024-11-20 04:37:22+00:00,225373,SE ME OLVIDA,Maisak,SE ME OLVIDA,False
2024-11-20 04:41:24+00:00,245939,Moscow Mule,Bad Bunny,Un Verano Sin Ti,False
2024-11-20 04:46:08+00:00,287986,58,JHAYCO,58,False
2024-11-20 04:49:22+00:00,197800,AUNQUE LLEGUE OTRO (feat. Jay Wheeler),Myke Towers,LA PANTERA NEGRA,False
2024-11-20 05:55:10+00:00,36764,WANDA,Quevedo,DONDE QUIERO ESTAR,False
2024-11-20 13:10:33+00:00,19272,Cuando Te Vi | CROSSOVER #5,Big One,Cuando Te Vi | CROSSOVER #5,True
2024-11-20 13:10:38+00:00,3383,WHERE SHE GOES,Bad Bunny,WHERE SHE GOES,True
2024-11-20 13:10:42+00:00,4059,Cuando Te Vi | CROSSOVER #5,Big One,Cuando Te Vi | CROSSOVER #5,True
2024-11-20 13:13:11+00:00,140069,BOREAL,SAIKO,SAKURA,False
2024-11-20 13:16:14+00:00,188259,Lo Siento BB:/,Tainy,DATA,False
2024-11-20 13:18:57+00:00,168805,Monastery,Ryan Castro,Monastery,False
2024-11-20 13:21:01+00:00,129583,Rojo,J Balvin,Colores,False
2024-11-20 13:24:56+00:00,239792,Porsche Carrera,JHAYCO,Le Clique: Vida Rockstar (X),False
2024-11-20 13:29:14+00:00,251980,Lo Que Tiene,Morad,Lo Que Tiene,False
2024-11-20 13:29:23+00:00,11267,RAPAPA,JC Reyes,KM 33,True
2024-11-20 13:30:16+00:00,52418,Conexión,Cano,Conexión,True
2024-11-20 13:30:20+00:00,3566,Q U E V A S H A C E R H O Y ?,Omar Courtz,PRIMERA MUSA,True
2024-11-20 13:30:25+00:00,5223,Después De La 1,Cris Mj,MJ,True
2024-11-20 13:35:17+00:00,292650,Sueños Perdidos - Remix,BROKIX,Sueños Perdidos,False
2024-11-20 13:37:22+00:00,44944,No Digas Na,Feid,MANIFESTING 20-05,True
2024-11-20 17:59:11+00:00,278644,ADIVINO,Myke Towers,ADIVINO,False
2024-11-20 17:59:13+00:00,6465,DE CAROLINA,Rauw Alejandro,SATURNO,True
2024-11-20 17:59:14+00:00,870,LUCES DE COLORES,Omar Courtz,LUCES DE COLORES,True
2024-11-20 17:59:15+00:00,870,Duro De Verdad pt.2,Los Sufridos,Duro De Verdad pt.2,True
2024-11-20 17:59:17+00:00,1180,SIN PODERES,Alvaro Diaz,SAYONARA,True
2024-11-20 17:59:18+00:00,700,ZENDAYA,legallyrxx,ZENDAYA,True
2024-11-20 18:03:34+00:00,254705,Déjame Entrar,Rauw Alejandro,Déjame Entrar,False
2024-11-20 18:10:48+00:00,230201,P I E N S A S E N M I,Omar Courtz,PRIMERA MUSA,False
2024-11-20 18:15:32+00:00,289131,Tú Con Él,Rauw Alejandro,Cosa Nuestra,False
2024-11-20 18:18:57+00:00,210223,LA CYBER,Nicky Jam,LA CYBER,False
2024-11-20 18:18:57+00:00,4438,Goteras,Omar Montes,Goteras,True
2024-11-20 18:18:59+00:00,1110,+57,KAROL G,+57,True
2024-11-20 18:19:00+00:00,1450,OTRA NOCHE (feat. Darell),Myke Towers,LA PANTERA NEGRA,True
2024-11-20 18:21:36+00:00,156440,Cosa De Locos,J Balvin,Rayo,False
2024-11-20 18:24:45+00:00,194400,noche de sexoO,Raul Clyde,DESTINO 2014 (49 EDITION),False
2024-11-20 18:28:38+00:00,237853,S E X P L A Y L I S T 1,Omar Courtz,PRIMERA MUSA,False
2024-11-20 18:34:00+00:00,215511,Revolú,Rauw Alejandro,Cosa Nuestra,False
2024-11-20 18:36:35+00:00,160373,FRÍO,Myke Towers,LA PANTERA NEGRA,False
2024-11-20 18:39:27+00:00,176720,Doblexxó,J Balvin,Doblexxó,False
2024-11-20 18:43:22+00:00,240179,Se Fue,Rauw Alejandro,Cosa Nuestra,False
2024-11-20 18:47:02+00:00,225373,SE ME OLVIDA,Maisak,SE ME OLVIDA,False
2024-11-20 18:50:16+00:00,197336,La Santa,Bad Bunny,YHLQMDLG,False
2024-11-21 04:30:13+00:00,0,Cosa De Locos,J Balvin,Rayo,True
2024-11-21 04:30:13+00:00,5074,La Santa,Bad Bunny,YHLQMDLG,False
2024-11-21 04:30:26+00:00,6472,QUÉ RICO CH**GAMOS,Rauw Alejandro,SATURNO,True
2024-11-21 04:35:42+00:00,318557,Tiroteo - Remix,Marc Seguí,Tiroteo,False
2024-11-21 04:39:28+00:00,230691,La Jumpa,Arcángel,La Jumpa,False
2024-11-21 04:39:41+00:00,13141,Passoa,JHAYCO,Le Clique: Vida Rockstar (X),True
2024-11-21 04:39:43+00:00,2111,FRÍO,Myke Towers,LA PANTERA NEGRA,True
2024-11-21 04:44:26+00:00,284296,FANTASMA | AVC,Tainy,DATA,False
2024-11-21 04:46:59+00:00,159200,FERXXO 151,Feid,"MOR, No Le Temas a La Oscuridad",False
